Unnamed: 0,kmeans_0,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,uid,MP0045048_bin,MP0041080_bin,MP0110001_bin,MS0050011_bin,MP0050048_bin,mp_district_13_bin,MP0045115_bin,MP0110037_bin,MP0042110_bin,MP0110027_bin,MP0110022_bin,MP0110010_bin,MP0050003_bin,MP0110026_bin,mp_district_41_bin,MP0050047_bin,MP0110012_bin,MP0045110_bin,MP0110002_bin,MP0110044_bin,MP0050028_bin,MP0110024_bin,MP0110045_bin,MP0110009_bin,MP0041053_bin,MP0042067_bin,MP0050018_bin,MP0110006_bin,MP0110004_bin,MP0110020_bin,MP0110029_bin,MP0110011_bin,MP0110023_bin,MS0050001_bin,MP0110030_bin,MP0110046_bin,MP0110021_bin,label
77,0,0,0,0,0,0,0,1,0,0,kn78,17.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,19.0,12.0,9.0,14.0,1.0,12.0,0.0,0.0,0.0,18.0,0.0,15.0,3.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,18.0,14.0,0
78,0,0,0,0,0,0,0,1,0,0,kn79,18.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,18.0,15.0,17.0,11.0,1.0,15.0,0.0,0.0,0.0,19.0,0.0,17.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,19.0,0.0,0.0,18.0,15.0,0
79,0,0,0,0,0,0,0,1,0,0,kn80,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,6.0,2.0,2.0,3.0,1
80,0,0,0,0,0,0,0,1,0,0,kn81,9.0,0.0,1.0,11.0,15.0,0.0,0.0,0.0,0.0,17.0,12.0,2.0,0.0,17.0,0.0,18.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0
81,0,1,0,0,0,0,0,0,0,0,kn82,11.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,0,0,0,0,0,0,0,1,0,0,kn83,3.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,14.0,7.0,1.0,5.0,1.0,7.0,0.0,12.0,0.0,8.0,0.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,9.0,0.0,2.0,8.0,9.0,0
83,0,0,0,0,0,0,0,1,0,0,kn84,7.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,7.0,19.0,12.0,7.0,1.0,19.0,0.0,12.0,0.0,5.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,8.0,7.0,0
84,0,0,0,0,0,0,0,1,0,0,kn85,14.0,1.0,1.0,4.0,11.0,0.0,0.0,0.0,16.0,13.0,16.0,17.0,1.0,13.0,0.0,3.0,0.0,11.0,0.0,19.0,7.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,12.0,9.0,0.0,19.0,19.0,0
85,0,0,0,0,0,0,0,1,0,0,kn86,2.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,0.0,18.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0
86,0,0,0,0,0,0,0,1,0,0,kn87,13.0,2.0,1.0,2.0,2.0,1.0,0.0,16.0,18.0,15.0,14.0,8.0,1.0,15.0,0.0,2.0,0.0,14.0,0.0,15.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,4.0,17.0,1.0,0.0,16.0,16.0,0
87,0,0,0,0,0,0,0,1,0,0,kn88,6.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,3.0,7.0,9.0,2.0,1.0,7.0,0.0,13.0,0.0,5.0,0.0,8.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,10.0,0
88,0,0,0,0,0,0,0,1,0,0,kn89,2.0,0.0,1.0,11.0,16.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,18.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0
89,0,0,0,0,0,0,0,1,0,0,kn90,11.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,3.0,8.0,13.0,0.0,3.0,0.0,8.0,0.0,9.0,0.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,13.0,0.0,0.0,11.0,9.0,0
90,0,0,0,0,0,0,0,1,0,0,kn91,4.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,1.0,3.0,1.0,17.0,0.0,6.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0
91,0,0,0,0,0,0,0,1,0,0,kn92,17.0,1.0,1.0,0.0,13.0,0.0,0.0,2.0,15.0,17.0,17.0,18.0,1.0,17.0,0.0,1.0,0.0,13.0,0.0,18.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,17.0,18.0,0.0,0.0,17.0,17.0,0
92,0,0,0,0,0,0,1,0,0,0,kn93,15.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,13.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
93,0,0,0,0,0,0,0,1,0,0,kn94,16.0,5.0,1.0,11.0,17.0,0.0,0.0,0.0,18.0,17.0,18.0,8.0,1.0,17.0,0.0,0.0,0.0,17.0,0.0,19.0,4.0,18.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,19.0,0.0,3.0,18.0,7.0,1.0,19.0,19.0,0
94,0,0,0,0,0,0,0,1,0,0,kn95,13.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,19.0,17.0,14.0,19.0,1.0,17.0,0.0,0.0,0.0,19.0,1.0,16.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,15.0,19.0,0.0,7.0,16.0,11.0,0
95,0,0,0,0,0,0,0,1,0,0,kn96,8.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,12.0,16.0,19.0,1.0,12.0,0.0,8.0,0.0,6.0,1.0,12.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,17.0,17.0,10.0,0.0,0.0,8.0,11.0,0
96,0,0,0,0,0,0,0,1,0,0,kn97,4.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,13.0,4.0,4.0,15.0,1.0,4.0,0.0,8.0,0.0,14.0,0.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,12.0,0.0,0.0,7.0,11.0,0
97,0,1,0,0,0,0,0,0,0,0,kn98,8.0,2.0,1.0,0.0,13.0,0.0,0.0,1.0,12.0,0.0,0.0,15.0,1.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,7.0,0.0,11.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,0,0,0,0,0,0,0,1,0,0,kn99,12.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,15.0,14.0,3.0,1.0,15.0,0.0,11.0,0.0,5.0,0.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,7.0,2.0,0.0,5.0,2.0,0
99,0,0,0,0,0,0,0,1,0,0,kn100,9.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,8.0,14.0,7.0,17.0,1.0,14.0,0.0,5.0,0.0,11.0,0.0,11.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,18.0,14.0,0.0,2.0,14.0,16.0,0
100,0,0,0,0,0,0,0,1,0,0,kn101,11.0,0.0,1.0,8.0,7.0,0.0,0.0,1.0,1.0,6.0,7.0,6.0,1.0,6.0,0.0,15.0,0.0,11.0,0.0,8.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,0.0,10.0,10.0,0
101,0,0,0,0,0,0,0,1,0,0,kn102,17.0,0.0,1.0,11.0,16.0,0.0,15.0,1.0,8.0,17.0,18.0,2.0,1.0,17.0,0.0,11.0,0.0,14.0,0.0,16.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,7.0,1.0,1.0,8.0,12.0,0
102,0,0,0,0,0,0,0,1,0,0,kn103,5.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,1.0,13.0,9.0,13.0,1.0,13.0,0.0,17.0,0.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,2.0,8.0,0.0,3.0,5.0,0
103,0,0,0,0,0,0,0,1,0,0,kn104,2.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,7.0,4.0,3.0,12.0,1.0,4.0,0.0,17.0,0.0,1.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,3.0,0.0,0.0,3.0,5.0,0
104,0,0,0,0,0,0,0,1,0,0,kn105,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0,5.0,15.0,1.0,6.0,0.0,17.0,0.0,6.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,12.0,3.0,0.0,2.0,4.0,6.0,0
105,0,0,0,0,0,0,0,1,0,0,kn106,16.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,10.0,12.0,16.0,1.0,1.0,12.0,0.0,3.0,0.0,15.0,0.0,15.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,14.0,12.0,0
106,0,0,0,0,0,0,0,1,0,0,kn107,1.0,0.0,1.0,11.0,12.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,2.0,1.0,0.0,17.0,0.0,3.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0
107,0,0,0,0,0,0,0,1,0,0,kn108,9.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,11.0,10.0,9.0,19.0,1.0,10.0,0.0,5.0,0.0,8.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,19.0,14.0,0.0,0.0,7.0,7.0,0
108,0,0,0,0,0,0,0,1,0,0,kn109,2.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,2.0,5.0,5.0,2.0,1.0,5.0,0.0,17.0,0.0,3.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,1.0,1.0,1.0,1
109,0,0,0,0,0,0,0,1,0,0,kn110,15.0,0.0,1.0,11.0,0.0,0.0,0.0,16.0,17.0,9.0,13.0,4.0,1.0,9.0,0.0,1.0,0.0,16.0,0.0,15.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,13.0,6.0,0.0,16.0,15.0,0
110,0,0,0,0,0,0,0,1,0,0,kn111,3.0,2.0,1.0,11.0,18.0,0.0,0.0,0.0,4.0,13.0,6.0,16.0,1.0,13.0,0.0,14.0,0.0,7.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,5.0,16.0,0.0,6.0,6.0,0
111,0,0,0,0,0,0,0,1,0,0,kn112,5.0,4.0,1.0,0.0,19.0,0.0,0.0,0.0,11.0,7.0,4.0,6.0,1.0,7.0,0.0,12.0,1.0,15.0,0.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,4.0,7.0,1
112,0,0,0,0,0,0,0,1,0,0,kn113,2.0,5.0,1.0,11.0,8.0,0.0,0.0,2.0,13.0,2.0,2.0,0.0,1.0,2.0,0.0,5.0,0.0,14.0,0.0,8.0,7.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,2.0,0.0,15.0,15.0,0
113,0,0,0,0,0,0,0,1,0,0,kn114,10.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,1.0,3.0,1.0,9.0,0.0,6.0,0.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,9.0,6.0,1
114,0,0,0,0,0,0,0,1,0,0,kn115,10.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,13.0,7.0,10.0,0.0,1.0,7.0,0.0,11.0,0.0,10.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,13.0,14.0,0
115,0,0,0,0,0,0,0,1,0,0,kn116,6.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,6.0,3.0,7.0,7.0,1.0,3.0,0.0,8.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,5.0,0.0,0.0,13.0,0.0,0.0,3.0,1.0,0
116,0,0,0,0,0,0,0,1,0,0,kn117,18.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,19.0,18.0,6.0,1.0,19.0,1.0,10.0,0.0,5.0,0.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,7.0,4.0,0
117,0,0,0,0,0,0,1,0,0,0,kn118,15.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
118,0,0,0,0,0,0,0,1,0,0,kn119,5.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,3.0,11.0,11.0,13.0,1.0,11.0,0.0,9.0,0.0,4.0,0.0,11.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,10.0,13.0,0
119,0,0,0,0,0,0,0,1,0,0,kn120,2.0,7.0,1.0,0.0,17.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,1.0,2.0,0.0,15.0,0.0,2.0,0.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,8.0,12.0,0
120,0,0,0,0,0,0,0,1,0,0,kn121,3.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,1.0,2.0,0.0,15.0,0.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,2.0,6.0,4.0,0.0,2.0,2.0,0
121,0,0,0,0,0,0,0,1,0,0,kn122,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,13.0,5.0,13.0,14.0,2.0,5.0,0.0,7.0,0.0,0.0,1.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,13.0,8.0,0.0,5.0,11.0,14.0,0
122,0,0,0,0,0,0,1,0,0,0,kn123,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,17.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,0,0,0,0,0,0,0,1,0,0,kn124,3.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,3.0,6.0,4.0,6.0,1.0,6.0,0.0,16.0,0.0,2.0,0.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,1
124,0,0,0,0,0,0,0,1,0,0,kn125,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,1.0,2.0,0
125,0,0,1,0,0,0,0,0,0,0,kn126,10.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,11.0,11.0,3.0,19.0,1.0,11.0,0.0,4.0,1.0,10.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,19.0,19.0,16.0,0.0,0.0,3.0,3.0,0
126,0,0,0,0,0,0,0,1,0,0,kn127,8.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,11.0,12.0,17.0,1.0,11.0,0.0,12.0,0.0,4.0,0.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,5.0,0.0,0.0,6.0,9.0,0
127,0,0,0,0,0,0,0,1,0,0,kn128,10.0,1.0,1.0,11.0,6.0,0.0,0.0,0.0,17.0,8.0,12.0,1.0,1.0,8.0,0.0,0.0,0.0,16.0,0.0,10.0,3.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,19.0,6.0,0.0,10.0,10.0,0
128,0,0,0,0,0,0,0,1,0,0,kn129,7.0,0.0,1.0,1.0,9.0,1.0,0.0,9.0,7.0,7.0,9.0,2.0,1.0,7.0,0.0,10.0,0.0,7.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,2.0,0.0,5.0,8.0,0
129,0,0,0,0,0,0,0,1,0,0,kn130,14.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,10.0,11.0,12.0,15.0,1.0,11.0,0.0,11.0,1.0,10.0,0.0,12.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,11.0,15.0,0
130,0,0,0,0,0,0,0,1,0,0,kn131,11.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,5.0,6.0,10.0,7.0,1.0,6.0,0.0,11.0,0.0,8.0,0.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,9.0,0.0,0.0,7.0,8.0,0
131,0,0,0,0,0,0,0,1,0,0,kn132,3.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,19.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0
132,0,0,0,0,0,0,0,1,0,0,kn133,4.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0
133,0,0,0,0,0,0,0,1,0,0,kn134,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,9.0,0.0,18.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0
134,0,0,0,0,0,0,0,1,0,0,kn135,4.0,1.0,1.0,0.0,14.0,0.0,8.0,1.0,8.0,10.0,5.0,1.0,1.0,10.0,0.0,10.0,0.0,7.0,0.0,4.0,1.0,7.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,7.0,6.0,0
135,0,0,0,0,0,0,0,1,0,0,kn136,14.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,19.0,5.0,7.0,13.0,1.0,5.0,1.0,0.0,0.0,18.0,0.0,10.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,19.0,0.0,0.0,14.0,10.0,0
136,0,0,0,0,0,0,0,1,0,0,kn137,10.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,13.0,10.0,17.0,1.0,13.0,0.0,14.0,0.0,12.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,17.0,3.0,0.0,0.0,4.0,4.0,0
137,0,0,0,0,0,0,0,1,0,0,kn138,14.0,0.0,1.0,0.0,12.0,1.0,0.0,15.0,14.0,13.0,13.0,13.0,1.0,13.0,0.0,8.0,0.0,12.0,0.0,14.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,13.0,0.0,0.0,15.0,16.0,0
138,0,0,0,0,0,0,0,1,0,0,kn139,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,1.0,1.0,0.0,14.0,0.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1
139,0,0,0,0,0,0,0,1,0,0,kn140,13.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,10.0,15.0,12.0,16.0,1.0,15.0,0.0,4.0,0.0,14.0,0.0,16.0,4.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,18.0,18.0,0
140,0,0,0,0,0,0,0,1,0,0,kn141,1.0,1.0,1.0,11.0,16.0,0.0,0.0,5.0,5.0,3.0,1.0,4.0,2.0,3.0,0.0,18.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,3.0,2.0,9.0,0
141,0,0,0,0,0,0,0,1,0,0,kn142,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,3.0,3.0,5.0,0.0,3.0,0.0,16.0,0.0,3.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,0.0,1.0,4.0,2.0,0
142,0,0,0,0,0,0,0,1,0,0,kn143,16.0,1.0,1.0,4.0,18.0,0.0,0.0,0.0,7.0,16.0,16.0,1.0,1.0,16.0,0.0,7.0,0.0,6.0,1.0,15.0,5.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,11.0,5.0,0.0,11.0,11.0,0
143,0,0,0,0,0,0,0,1,0,0,kn144,3.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,5.0,8.0,7.0,2.0,0.0,8.0,0.0,14.0,0.0,6.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,15.0,0.0,6.0,8.0,0
144,0,0,0,0,0,0,0,1,0,0,kn145,5.0,0.0,1.0,8.0,15.0,0.0,0.0,0.0,1.0,9.0,4.0,18.0,1.0,9.0,0.0,17.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,19.0,5.0,17.0,0.0,2.0,3.0,1
145,0,0,0,0,0,0,0,1,0,0,kn146,3.0,2.0,1.0,1.0,19.0,0.0,0.0,0.0,8.0,7.0,7.0,6.0,1.0,7.0,0.0,4.0,1.0,3.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,7.0,5.0,0
146,0,0,0,0,0,0,0,1,0,0,kn147,3.0,9.0,1.0,0.0,19.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,17.0,1.0,1.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,0
147,0,0,0,0,0,0,0,1,0,0,kn148,8.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,17.0,12.0,7.0,7.0,1.0,12.0,0.0,6.0,0.0,8.0,0.0,12.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,14.0,16.0,0
148,0,0,0,0,0,0,0,1,0,0,kn149,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,1.0,2.0,0.0,18.0,0.0,1.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,2.0,7.0,1
149,0,0,0,0,0,0,0,1,0,0,kn150,2.0,0.0,1.0,11.0,7.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,0.0,5.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,0
150,0,0,0,0,0,0,0,1,0,0,kn151,7.0,0.0,1.0,0.0,19.0,0.0,0.0,3.0,5.0,3.0,5.0,11.0,1.0,3.0,0.0,15.0,0.0,6.0,0.0,8.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,5.0,0.0,2.0,9.0,11.0,0
151,0,0,0,0,0,0,0,1,0,0,kn152,4.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,4.0,9.0,7.0,3.0,1.0,9.0,0.0,19.0,0.0,1.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,0.0,3.0,6.0,0
152,0,0,0,0,0,0,0,1,0,0,kn153,1.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,4.0,3.0,2.0,5.0,1.0,3.0,0.0,19.0,0.0,1.0,0.0,3.0,7.0,11.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,1.0,7.0,9.0,1
153,0,0,0,0,0,0,0,1,0,0,kn154,11.0,0.0,1.0,0.0,15.0,0.0,0.0,15.0,11.0,11.0,14.0,10.0,3.0,11.0,0.0,4.0,0.0,10.0,0.0,15.0,0.0,14.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,17.0,0
